"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"4642",-0.2292076,-0.093334496,2.2664137,0.61600846,0.06350684,-0.049103677,-0.41081798,0.30743593,0.9298575,-2.0426002
"6752",1.109137,-0.22736037,-0.29830426,0.17252994,0.31710583,-0.2245915,1.1466767,-0.53229874,-0.6844402,-0.5121007
"3804",0.5051615,0.66209626,-0.4475366,-0.009507008,-1.079923,-0.5563827,0.84239125,0.34803012,0.34112665,-0.30052626
"5868",1.0862739,0.022265136,-1.3216653,1.8649758,-0.81178904,0.36996806,0.5114968,0.27881265,-0.06892279,-0.46593815
"19626",-0.65740925,-0.87535703,0.35993686,-0.062198505,-0.7997316,-0.958388,0.65831244,0.011830509,2.106218,1.8903372
"28541",0.3038544,0.9115101,-0.38744694,1.4384478,-2.200663,-0.22027522,-1.0913779,-1.5133145,0.15261647,0.36361122
"3694",0.12564081,-0.2161654,-1.4161768,0.19978139,1.3827708,0.10224426,0.770282,0.16398591,0.05142775,-0.38891065
"21438",-0.6584964,-0.7516602,-1.286172,0.491263,-2.0589564,-0.48774523,-0.5050894,-0.044517696,-0.017539889,0.5188124
"20080",-1.1862963,-0.15389559,-0.16395563,-0.053482786,-1.2203312,1.4266721,-0.11815548,1.7547088,-1.5270468,1.9342222
"21043",-1.824794,-0.3795014,0.9428147,0.8271759,-0.9784786,0.41659904,0.535798,-0.5206569,-0.1925011,-0.48189217
"29987",-0.6159124,0.2000432,-1.2520789,1.5398215,-0.23699889,0.37177873,0.2941682,-0.65005714,-0.66102713,0.3092702
"25272",-0.14359489,-0.31358618,-1.6198602,0.8487136,-0.7864193,0.3010509,-1.1321472,-0.08299863,-0.17076275,0.6073464
"25993",1.0750129,1.6548251,-0.17372075,0.17253374,0.7082481,-1.1710271,-0.41302705,-0.330087,-0.4269338,0.83771974
"18205",-1.6510434,-0.6750949,0.65174305,-0.41220856,-0.5728829,1.1804136,-0.9759675,-0.24464351,-0.45636636,-1.2951574
"22691",-0.14333373,-0.07937354,-0.9864036,0.0854913,-0.79224664,-0.012039542,-0.8104507,-0.94185704,1.0625964,0.28596652
"19491",1.2749698,-0.05886677,-0.9159558,-0.8322267,-0.3645444,-0.89991224,0.08215916,-0.46484095,-0.34173036,-0.9118865
"11307",-0.11303505,0.6532551,-0.6578515,1.8758634,-0.745742,-1.0810413,0.71359223,0.05010724,0.0769386,-0.61068213
"2688",-0.5086241,-0.18369344,1.61046,-0.3280973,-0.4219214,-0.20687348,0.68540776,0.73870164,0.19519028,-2.0810733
"13463",3.1533918,-0.5944212,0.77889097,-0.09590039,-1.5215087,1.3220204,-0.82861567,3.0209954,-1.2373209,-0.5487641
"14680",0.3734768,-1.9306275,1.2792065,0.28755182,1.7185593,1.4526378,0.28880173,-1.0389607,-1.6335952,0.49818468
"13154",0.2914135,0.13170117,-1.2249043,0.98855394,-0.50580853,-0.19411212,0.8904865,0.5605221,1.3161215,-0.119116396
"11454",1.9407496,-1.9383405,2.3327534,-0.3419781,0.06406419,-1.175756,-0.0455212,-1.7330427,0.6596124,-1.5351883
"16934",1.1201715,1.349337,-0.6468244,-0.21390575,1.0892675,-0.85421777,-1.1376238,0.4960411,-0.5541241,-0.1645676
"17616",0.917188,2.1046,2.9892297,-1.8575823,-2.1940527,-3.5698185,-3.0555737,-1.1037564,1.5029087,2.0894434
"20747",-0.17939124,-0.042499095,-1.3256934,-0.3915394,-1.0000902,-0.17706841,-1.0601512,0.8305782,-0.30635154,0.44495457
"15763",-0.9004718,-0.87220275,0.18894416,-1.1475312,-0.46421134,-0.22012812,0.5721666,-0.8417502,1.7290335,1.9454894
"1753",0.08905214,-0.87554264,0.7849878,0.09610464,-1.4005492,-0.59402776,-0.23819953,-0.2803517,0.5194136,1.8088483
"15910",-1.7474201,-0.7184467,1.3823838,-2.1004553,-0.79496104,-0.21427262,-0.31625736,-0.25857252,-0.8027676,-0.19498388
"28001",-0.9722944,-0.9309405,1.0517634,-0.5631247,-0.6387552,1.0855457,0.05376196,-0.401689,0.71746266,-0.46330804
"9226",-1.876852,0.0078347325,1.1657696,-0.09590407,-0.3965294,0.53651345,0.062423587,1.3890676,-0.17457044,-1.3540919
"20846",0.16124552,0.6705699,-0.9286767,1.1841627,-1.2020547,-0.5160781,1.4318001,-1.6650021,-0.40203696,-0.16694078
"17087",-0.057266384,0.47386372,-1.1779151,-0.36272413,0.3679512,0.5302086,-1.27492,-0.710628,0.45174125,0.82923156
"27619",-1.2344458,-0.73162174,1.7938629,-1.1816392,-1.4871359,-0.24846679,-0.38983095,-0.56603783,-0.016901255,-0.22265151
"24770",-1.0488719,2.2185106,-0.090351775,0.8392035,0.8264819,-0.0023753047,-2.0415173,-0.5285122,-1.7466264,0.19221883
"16827",0.90953857,0.30763894,-0.6751261,-0.692465,-0.19029337,-0.6483351,-0.15712154,-0.8312022,-1.4253894,-0.47815067
"4993",0.081385255,-1.9257339,-0.41531998,0.46521848,1.2071788,-0.21061194,0.33290613,-0.3292994,-0.301032,1.6965096
"4785",-1.2388296,-1.4429288,0.30978665,1.8261999,-1.1242193,0.32145727,0.09481478,0.6737679,0.23318157,-1.3229815
"9459",0.064774096,0.74736106,-0.90450597,0.6700828,-0.15099609,0.4645573,1.8375167,-0.43091863,0.42091945,0.16978757
"2399",0.44982672,1.2681985,2.340866,-0.15854222,-0.32514653,0.4029944,-0.076425016,-0.8224339,0.47137347,-1.6835386
"11523",0.15746623,-0.10482475,-1.179179,0.17761493,1.2474754,-0.09840685,0.67185104,0.9488776,2.1792448,-0.72539836
"3963",-0.27407396,-0.98577905,0.16908124,0.5385613,-0.6591953,-1.4161619,0.61772305,0.3720699,0.11226842,1.1088246
"2764",-1.0613468,-1.1273165,1.1619128,0.033066288,0.7179397,-0.040216208,-0.2920838,0.5123106,0.41410634,-1.0761445
"20911",-0.786646,0.5461768,1.9121526,-0.022400752,-1.0742211,-0.09502965,0.4755159,-0.2747715,0.63543344,-1.2071853
"4929",-0.25114876,0.15469581,-1.2374437,-0.3414964,-0.61082184,0.6209637,0.4717515,0.22698796,0.17359194,-0.36476898
"4871",-0.14013779,-0.58020264,0.3823819,0.41189474,-0.050684243,-0.77063835,0.8603726,-0.6840121,2.1267097,1.5856487
"4355",0.12262672,-0.11064285,-1.0969898,0.35489833,0.56671625,-0.7916686,0.69311136,-0.06668848,0.6684315,0.49838686
"26264",0.3056391,2.1370358,0.5151224,-0.7304521,0.795136,0.75513196,1.1040592,0.8865788,-1.3798788,-0.03797932
"1560",-0.26337284,-0.4099744,-1.360514,-0.42829323,-0.037729174,-0.6329676,0.12008178,1.6647673,-0.6919236,-0.038107477
"19369",-0.35749215,0.20123577,1.1227703,1.7970245,1.9567177,0.17738473,-0.48099148,0.1837548,-1.2410046,1.7274141
"28313",-0.11930895,0.94817805,-1.2053989,0.6570668,-1.2203071,0.6631943,0.19867408,-0.4550876,-0.7227806,0.091949806
"4894",1.0154023,0.6984148,-0.21483056,2.0420935,-1.8043408,0.111481905,0.4082132,-0.9868087,1.1326959,0.26665735
"1122",-0.2642347,1.2763101,1.1160173,1.3805633,-0.09540811,0.34952295,-2.792109,3.5616233,-2.3981996,0.9769124
"16318",-0.45528775,0.44469994,-1.0056975,-0.8895439,-0.882347,0.5860814,0.0911299,0.62163335,-1.0002371,-0.14021434
"8701",0.39596236,-0.77708304,-0.8959507,-0.6485741,-0.78530127,-0.67183644,1.0903,-0.48999912,-1.2469733,-1.0041239
"22032",-0.7043134,0.3209389,-1.0253259,-0.73695916,-1.7854266,0.2932248,0.079668105,-0.6059064,0.24631014,0.65077406
"8544",-0.13243505,-1.1557384,0.5091294,-0.6871429,0.9316904,1.2454411,1.5382613,-0.1767245,0.76142335,-0.932573
"19315",0.619932,1.7967929,0.19442612,1.1134841,0.9993891,-1.1513417,-0.35754836,-0.86992854,-0.46948352,1.0999297
"5639",0.6834882,0.96214116,-0.95475984,0.3973406,0.43081403,-0.023348153,0.76983434,0.19057631,0.6333157,-0.44332236
"13032",-0.08847836,-0.48365954,0.69540656,0.83534276,-0.22106089,-0.7570103,0.5411242,-0.11724079,2.353029,1.5336044
"9356",-0.9719685,0.9358158,1.7717534,1.9201472,-0.41250342,0.2590201,1.6879061,3.4032838,-0.027140766,-0.15404908
"22797",-0.37358093,0.7618134,-1.308285,-0.7207786,0.80419934,1.1261033,-0.6179992,-0.6367801,-0.66046405,0.718551
"29855",0.7233482,0.58009374,-1.3158048,-0.20412359,1.0041025,-0.13952404,-0.57404566,0.12726653,1.7698004,-0.29620045
"29791",-1.055696,1.204798,-0.15727475,-0.7773071,0.47407222,-1.5368667,-0.307428,0.74501157,-1.2619095,-0.44154954
"3819",-1.7942073,0.55124235,0.8370862,1.2561119,-0.3524304,0.057545543,0.17326888,2.8212936,-0.46494862,-0.15082058
"25104",0.3054819,-0.6641084,-0.777665,-0.8125145,-0.7427919,-0.0041483045,0.20992932,-0.37907284,-1.3931906,-0.16179574
"1696",0.25001514,-0.19994524,-0.69274807,-0.30736363,-0.7886571,-0.32750297,0.6858969,0.4871338,-0.14268464,-0.06169741
"33",-1.0677474,-0.8658238,1.1820071,-0.43713766,-0.16049284,0.29440284,-0.12628037,0.39661375,-0.47195926,-1.1363145
"1825",0.037291616,0.17373025,-0.7761817,0.44278306,-0.46565703,-0.40692264,0.23685625,0.07373583,0.18845853,0.24145629
"3949",-0.43722677,-0.8928883,1.6041473,1.0778744,-0.11156184,1.277052,-0.43282318,-1.003916,-0.5034805,-0.41304904
"14878",-0.24107708,1.5767611,-0.19003855,-0.582268,-0.3523718,-1.1086161,-1.3778684,-0.7682243,-0.43187895,-0.67874855
"17137",-1.3112379,0.29455394,1.7880825,-1.0756793,-0.75176513,0.56425405,0.77567613,-0.18783814,0.67073965,-0.29913512
"8525",-1.2737124,0.4067971,2.1291406,0.72940654,-0.39352334,-0.077732086,-0.9017999,0.72887033,0.06377432,-1.1459155
"9659",-0.16624618,-0.14558417,-0.68860257,0.03907983,0.12056553,-1.3381698,-0.27042335,-0.29563862,0.8158643,-0.55397284
"24404",-1.1484147,0.08342981,1.0699748,0.68759155,-0.90692633,0.96799636,-1.4438553,-0.008654773,-0.5418334,-1.1667902
"2153",-1.5376616,-0.17414159,0.25613436,0.7443205,-1.7750471,0.84441864,0.43149596,0.3173403,-0.07644379,-0.8661491
"18566",-1.3444514,0.8858651,1.9873325,-0.6460888,0.38020962,0.4851774,-1.0344255,-1.0121622,0.9004085,-2.145859
"6244",-1.5680265,-0.17832875,0.9953269,0.054176256,-0.22669211,0.08277893,0.26712283,1.8364992,0.058149308,-1.9608623
"4180",0.53376955,-0.40428242,-0.94424367,-0.5713604,-0.63157165,0.36154032,0.18489015,-0.6861723,1.4697244,-0.5227486
"2242",-1.5101304,0.20166612,1.4221458,-0.7804285,0.012326375,-0.44823402,0.30882967,1.7925711,-0.787511,-0.32492596
"1336",-0.6660397,1.26968,-0.23335934,0.7946922,0.4285425,-1.3937142,0.7325022,1.1316357,-1.1291286,-0.915878
"12657",-0.9634163,1.1986614,-0.29053292,0.42341736,0.6397879,-0.96253216,-1.0306225,0.2929352,0.44188663,-0.72132695
"30624",0.035015523,0.4244644,-1.4760182,-0.96037173,-0.061490685,0.22632945,-1.5324636,0.18242288,-0.0030393004,0.24019127
"20449",-0.23900396,-1.1004982,0.234687,-0.6532024,-0.34429756,-0.32905328,-0.24056977,-0.5560122,1.0952244,2.5313442
"11435",-0.33412123,-1.9019164,-0.2626349,1.051991,-0.8331809,-1.2556859,0.6326676,-0.13581032,-0.23590109,0.9553127
"2476",-0.30138522,-1.4013801,-0.21649127,-0.81925005,-0.03442788,-0.3163355,0.83299494,1.0589169,0.838662,1.4363805
"28276",0.95125324,0.3098449,-0.6544717,-0.9462136,1.0115304,-0.11010504,-0.50854826,-1.5004008,-0.8377405,-0.10213679
"3218",0.2136479,1.8350145,0.61863303,1.2532963,0.47201407,-0.8896029,-0.6956711,-0.5286183,-0.84686446,-0.8567067
"26558",0.4063303,-1.1453995,0.02441907,-0.3956803,0.3521307,0.009126067,0.14013374,0.67809045,2.2535565,2.1584022
"24131",1.5641291,-0.76130927,1.6706883,-0.58203834,3.2651312,2.1104684,2.0885062,0.07117832,-2.0934095,-0.51289064
"21014",0.05221039,-1.8538022,-0.205617,-0.2274681,0.6837251,-0.6286501,-1.5814507,-0.63679415,0.4747961,1.2159493
"140",0.96973807,0.57534015,-1.0571977,0.87294585,0.16436651,-0.3442421,-0.1737243,0.9600928,1.4891527,0.14770825
"30211",-0.817073,0.43086302,-1.022044,0.020909078,-0.78099316,-0.1177631,-1.0992535,-0.6415437,0.80605733,0.33792037
"12277",-0.64351344,-0.6090549,0.84122455,-0.39492518,2.409739,0.4271717,0.38282436,1.0511005,0.70872355,-1.46728
"11378",0.21275532,-0.3262213,1.511596,1.138571,0.5520037,1.4991659,2.7182338,1.612041,-1.6729223,0.46696186
"10435",-0.3493719,-0.5422841,1.2053694,0.02477689,0.35850686,1.196513,-0.93510365,0.425773,0.4720182,-1.5391032
"20633",-0.9952841,-0.7824847,-0.13756388,0.9956108,0.12880993,2.1579113,-1.9245803,0.9666518,-1.2734902,1.7634336
"7597",0.018498123,0.5547725,-0.66415524,-0.06913476,0.12103638,-1.3414626,-0.48639822,-0.5177302,0.85357,-0.8829596
"10228",-0.9337722,0.49622118,0.16377077,2.0953407,-0.565492,1.6349169,0.9447391,0.756134,-0.43139118,1.7582128
"5921",1.8969414,0.38365918,1.637713,-0.2143437,0.98651785,-2.501811,-3.2147677,1.4561611,0.64466035,0.82550055
"8085",0.23619902,1.0247194,-0.63884175,0.2284647,0.2763735,0.118249536,0.88552755,-0.19248599,1.2650809,-0.38399062
"552",1.2036016,0.6755582,0.2294997,0.7642333,1.2731879,-0.55196774,0.33259085,-1.5934346,1.5190141,-0.094720796
"28624",0.20387113,0.08434069,-0.4800885,-1.7042481,-0.83180505,-1.0451919,-0.14410323,-1.4925389,0.30614063,0.09832427
"19855",-1.7693408,0.43642128,1.97022,-0.8537308,0.59432906,0.3500265,-0.9202409,0.5736422,-0.96452844,-0.7185439
"13034",0.54709035,0.95427704,-0.23666674,0.14726795,0.6917015,-2.078083,1.0810168,-0.10081804,-0.1013813,0.0530335
"10833",0.36562562,-0.6091173,-0.0016658306,0.2780324,0.5818109,-0.5811038,0.982556,0.35693267,1.4190816,2.01874
"13192",0.0769915,0.15690625,-0.86248577,1.7389578,-0.9225039,-0.21306229,1.2987971,0.07830304,-0.07715574,-0.060555577
"22118",0.18594849,0.05560863,-0.6695745,0.44806975,1.1415484,0.66528547,0.21680075,-0.893287,-1.3789456,-0.31017727
"28727",0.0499115,0.97728455,-0.57552236,-0.090733886,0.19941786,0.0015035272,-0.18829238,-0.14727736,-0.44536537,-0.04418321
"12275",2.051737,1.2755603,1.1854362,-0.74347943,-2.8231044,-0.15416908,0.3974412,1.9688513,3.116643,-1.0169467
"13238",-0.654742,-0.16695708,1.286928,1.3057959,-0.19573195,0.7492349,0.75658596,0.64780825,0.37758556,-0.7801141
"27192",-0.90812755,0.74162066,-1.2373661,-0.92542386,-0.30118978,0.8524474,0.014591634,-0.47088224,-0.520734,0.8827945
"7202",0.30524284,0.5836346,-0.6161308,-0.1715169,-0.537017,-0.6462606,1.294368,0.1317985,0.43508783,0.039745092
"24890",0.6002056,1.0442078,-0.09215328,0.9454619,1.4803739,-0.7305703,0.015247107,-0.8476842,-0.047005445,0.24952312
"24819",-0.28941625,0.7194549,-0.3991105,-1.4459077,-1.3295012,-1.4163992,-0.13697577,-0.43375129,-0.34512538,0.034981728
"21789",-0.83001316,-1.1178033,-0.12743679,0.7592872,-0.4923482,-0.16355824,-0.6643455,-0.68761,1.1806351,2.6258607
"164",-0.7379252,1.4734491,2.1557927,-1.7842739,-2.2507985,-0.86521757,-0.26828653,-1.8355837,0.6488209,-0.39752692
"23424",0.5649591,0.20327681,-0.6111775,0.12795557,-0.13831455,-1.3292286,-1.1425374,0.37352127,-1.7393185,-0.13526106
"25330",0.24949497,-0.7319956,-0.72315884,-0.6070159,-1.0076144,-0.08880699,0.46365118,-0.43015736,-1.0181769,-0.283898
"22540",0.124201834,-1.710187,-0.4006545,-0.036300987,0.39302325,-0.9484425,-0.20470208,-0.3554029,0.37625977,1.3270305
"17470",-0.5192319,-0.9330643,0.1663881,-0.35033727,0.90172094,-0.87988985,-1.2275903,-0.31846875,1.6957874,1.8196344
"4802",0.38094258,1.0800028,-0.30510324,2.1101627,-0.9147431,-1.6423454,0.7462753,-0.37562066,-0.97733295,-0.62960356
"22194",0.13682735,1.243519,-0.40689346,0.157653,0.28409335,-0.17645842,0.57760227,-0.98639566,0.21755424,0.008283868
"26526",1.4339976,-0.8543005,1.7169355,0.30877602,-0.28756273,-1.001949,0.24685931,-2.5511625,-0.4216935,-2.0538013
"17543",-0.47862685,0.72715056,-0.89574456,0.26940155,-0.6768152,-0.37136418,-1.5498478,-1.4000287,0.64933324,0.771107
"4181",-1.7138412,-0.72969687,0.54497945,1.5924425,-0.2508561,0.63071954,0.07653105,-0.3620184,0.72887003,-0.759723
"7437",-1.1833675,0.0015841722,1.8053151,1.3038073,-0.20749573,-0.010446608,0.2783042,0.46043304,0.34942785,-1.1515945
"16848",0.1870367,0.2571113,-1.3183674,-1.5030072,0.93434113,-0.40233916,-0.69752157,0.024040759,1.1892931,-0.8417011
"4784",-0.27271786,-1.544992,1.0915359,-0.10773234,-0.63754475,-0.38909078,0.6082173,0.42613885,0.07756451,-0.8392147
"29118",0.08397466,0.66181827,1.0547793,-0.068934575,0.0018912554,2.8216634,-0.65494525,2.3474755,-1.745001,2.1020532
"20743",0.39843518,-0.50962186,-1.1111919,0.67984736,0.5482197,-1.3263568,0.5650983,-1.1693659,-0.4128989,-0.26841334
"17648",0.77655584,-0.1488013,-0.8747835,-1.7108306,0.3611896,-0.20244575,-0.45764792,-1.0282204,-1.2882361,-0.15235052
"18898",-1.1991653,-0.19344485,1.5021749,0.05711423,-0.75536114,0.34092486,-0.88074875,-0.18915933,0.09820899,-1.1199815
"30653",-0.98845863,-0.6681267,-1.1016444,-1.1556883,1.394912,2.0026183,-1.269539,2.7494612,0.1189982,0.83245784
"21262",-0.4563074,-1.5234293,-0.14491723,0.34929454,-0.06996701,-0.5204351,-1.1800457,0.030590177,0.4439778,2.033574
"11574",-0.85310316,-0.6583532,-1.5535123,2.080654,-0.33897805,0.2057631,1.1044662,0.49318275,-0.6480677,0.04617469
"18344",1.4585009,-0.5651587,-0.96826243,0.19927692,-0.06006054,-0.63652194,-0.10233325,-1.0319166,-1.4070361,-0.49152404
"12488",-1.1862315,-0.811829,1.1816034,0.57186854,0.35503674,-0.88186985,-0.0014789104,0.4508287,1.5830295,-1.2071363
"9551",0.12986577,-0.46123305,-1.1550169,0.23414421,-0.7350166,-0.71538305,-0.32609135,0.50444186,0.025166303,-0.45214713
"4562",-1.0942004,-0.67167485,0.9817865,0.74875593,-0.5421357,0.4147035,-0.6498512,-0.14114124,1.1701838,-1.3805681
"27748",-0.896278,0.4720477,-1.3934189,-0.8030321,0.23491952,0.20369482,-0.16746974,0.43887576,-1.1001853,0.6232585
"11193",0.28335112,-1.4105699,0.46504453,-0.3127427,-1.0784997,-1.4717214,0.60235304,-0.13115913,-0.023271978,0.83272403
"25887",0.018243313,0.29529476,-1.0960538,-0.930712,-0.21605307,0.053060055,0.108944714,-1.0918112,0.5329076,0.30683267
"5411",-0.48476392,-1.3273641,0.84448814,0.22014058,0.17983502,0.4199512,0.36791986,0.94190913,0.79212844,-1.546409
"13953",-0.22533977,-0.1282503,2.397589,0.5263505,-1.7731547,0.13517714,-0.67212903,-0.42680603,0.76944053,-1.9453963
"12554",-0.056242913,-0.26213926,-1.3961123,-0.5923018,-1.3147793,-0.47479048,0.23120111,-0.7582163,1.4940574,-0.20074344
"13460",-0.69721234,0.5797653,1.8015958,0.93472654,1.1148739,0.74194,1.5594997,2.0656612,-1.0250487,-0.60007554
"12469",1.1220105,-1.3323063,0.7901393,-0.13786799,0.520267,0.18771577,0.17647782,-1.4979477,0.81713533,-1.8047639
"17271",-0.87930644,0.1521833,-1.2524185,-0.40850455,-0.80863875,-0.71975815,-1.8335958,0.24626505,-1.0402869,0.6653808
"1031",-1.5827,-1.5844513,0.36542234,0.010706529,-0.7412967,0.6178814,0.91912127,-0.05911064,0.61635995,-0.5697194
"22944",-0.33995676,0.9336128,-1.0095593,-0.03687735,-1.1314752,0.6750183,0.41175985,-0.13742226,-0.08778104,-0.07060766
"8111",-0.019445628,-0.107377976,-0.93968475,0.8736695,-1.2638466,-0.13876128,-0.24247456,-0.14261132,0.06683466,-0.17934045
"18269",-0.58782065,0.24096197,-1.0684315,-0.5061131,-0.3338011,-1.3539637,-1.0239574,0.26857728,-0.13817966,0.33484638
"4021",-0.3005869,-0.38804972,1.8161865,1.0754069,-1.294193,0.29307008,0.09486556,-0.7845679,0.493027,-2.211513
"27904",-1.6141698,-0.64847606,1.5465276,0.3520239,0.2822665,-0.16442186,-1.1047729,0.2543801,0.39274147,-0.86469114
"26235",-0.30405515,0.5661799,-1.1704156,-0.63642704,-0.7634717,0.5720953,-0.7251611,0.3612619,-0.72194815,0.20127107
"17606",0.29033035,-0.3922099,-1.3919569,-0.57854146,-0.48242468,0.17536342,-1.2753197,-0.84984547,-0.2284593,-0.32087022
"17631",-0.54481554,-1.0972137,-0.05195476,-1.332879,-0.06822675,-1.4913905,-0.74724996,-0.8636977,0.9210142,1.0729562
"26933",0.13402355,-0.045642495,-0.7861862,-1.24234,0.21053854,-0.56645066,-0.38870907,-0.646208,0.8904036,0.08058904
"8504",-0.84506917,-0.22793904,-1.2546916,0.29367507,-0.1912037,1.0836641,0.9811394,0.07926196,0.31476727,-0.17699884
"22360",0.40422487,1.1835096,2.4695473,1.3100482,2.245952,1.085246,2.0138917,0.67902744,-0.8483933,2.2329814
"30622",-0.59280616,-0.44846922,-1.6543887,-0.3339711,-0.7604752,-0.07809484,-1.3708007,1.144942,-1.0270603,0.15781824
"20414",-0.4580154,1.3400966,-1.1806962,0.9558742,0.022567615,1.5282012,-0.8246027,-0.35675675,0.40301117,0.29242593
"1691",-0.1460748,-0.107227,-1.2416475,-0.42715073,-0.74601823,0.28823364,1.0676298,0.17641348,0.7426479,-0.22524224
"1254",0.6873632,1.4143822,0.20857307,0.76445025,-0.3579018,-1.5409536,0.1475808,-0.7569328,-0.5362942,-0.0954736
"4746",-0.44640827,-1.3065085,1.2171407,2.0904446,-0.2499147,0.063622594,0.48725325,-0.61706287,-1.3636585,-0.23262598
"26428",0.045434535,3.0393643,0.60853887,0.25982147,0.28307703,-0.8049421,-0.9364017,-1.1943092,-0.10850826,-0.99146456
"30522",-0.7020681,-1.0310198,0.058205515,-0.5470617,-0.5344384,-0.17878872,-0.43677652,-0.20427746,1.668565,1.700643
"537",-1.4084122,-0.3526333,0.6945871,-0.3957793,0.33932257,0.5168792,-0.39900374,1.6278858,-0.6083458,-1.1175705
"11951",-0.3763582,0.55328715,-0.75316805,0.1310623,-0.16643499,-0.28604668,0.30688143,0.5602194,-0.08978596,-0.04367505
"17899",-0.4684955,0.4115911,-0.8845284,-0.05088526,-0.5704299,-0.07866961,-1.5372188,-0.44059843,0.059506446,0.05188757
"29729",1.1659503,0.26964474,-0.8022044,1.5005112,-0.5772333,-0.82745737,-0.9917995,-0.41471523,-1.1361816,-1.0969334
"15238",-0.21007746,-0.40899247,-0.86461115,-1.4397379,-0.46044877,-0.5018357,0.8889603,0.26944554,-1.8443311,0.2588392
"1000",0.2645867,1.8614715,0.72911644,0.6078119,0.5219433,-1.1924161,0.24754202,0.16487867,-0.55129284,-0.9458188
"7385",-0.14018571,0.8089093,-0.8676226,-0.53338885,-0.5286795,-0.49788517,-0.15584981,0.89608586,0.89952314,0.5000696
"25108",0.7612247,-1.2478914,3.0640311,-0.44296902,0.44424856,0.065383434,-0.06984472,-1.0746152,-0.01941076,-0.18229155
"4697",-0.27254695,-0.26939583,-1.0425035,-1.3663857,-0.75462645,-0.9479885,0.2701823,0.8856361,-0.2446244,-0.4010753
"15178",0.31844258,-1.1911587,0.12239194,-1.6050562,0.97320074,-0.65601635,0.2656571,-0.59839517,-1.5494459,1.6347846
"6828",-0.5035907,-1.9511238,1.095673,0.7510863,-0.52106124,0.10711038,0.45136195,0.297867,0.46507642,-0.38365704
"21790",0.27731925,0.7706512,1.3668418,-0.90042055,-2.4081047,-0.19811928,0.103918314,1.275167,2.0693343,-0.9419761
"440",0.03343782,-1.0874239,0.6224102,0.69180626,-0.11631298,-1.2509949,0.3990239,-0.32656485,1.2324489,0.9508736
"8196",0.13241637,0.39439267,-0.79739094,2.3929615,-0.3922044,-0.9009171,0.16092393,-0.7156535,-0.8097178,-0.22000371
"18868",-0.2092207,-1.4793007,-0.064727485,-1.0457748,0.5274721,-0.24578679,0.20964196,0.7119424,0.9022449,1.6824082
"17416",-0.033963293,1.6838948,0.4720787,-0.11124146,0.8982617,-0.87310535,-0.039806843,-0.30526143,-1.1243988,-0.67097235
"22379",-0.7346942,0.6223203,-1.6418259,-0.0051838085,-0.14935946,0.11445737,0.48614085,-0.108058274,0.0019831955,0.34730846
"1102",0.6991611,0.26215112,-0.52552474,-0.43902695,-0.51045334,-1.0527252,-0.17320126,0.90347254,-0.40102464,-0.6529978
"14204",0.72772914,0.46321344,-0.43518168,0.72799796,-1.0594347,-1.4811146,-0.34950346,-0.15933442,-1.3892317,-0.908238
"13801",1.630002,-0.6857485,-0.33220574,2.0374389,-0.8498204,-0.5336919,0.79992336,-0.6814408,-1.3895204,-1.0775719
"30247",0.22108513,0.14463133,-1.4421546,0.33736026,1.0514731,0.22417355,-0.46763432,0.68954444,-0.0035452545,0.6483053
"27984",-0.26708257,0.37760258,-1.0064831,-0.7314317,-0.3079412,0.2733729,-0.6653905,-0.7052786,-0.23203795,0.52928615
"12672",0.059841454,0.4050057,-0.49400488,0.15005627,0.014769211,-1.5816109,-0.84705806,-0.20020407,0.3614923,-0.22931015
"28163",-0.39133838,-0.8181443,0.053792983,-0.6536785,0.854978,-0.3060997,0.44992715,-0.43241507,1.3619808,1.9611928
"5641",-0.07427591,0.38871878,-0.9505147,-1.0003395,-0.7077407,0.2630018,-0.27152705,-0.044270694,2.074737,0.047928274
"20981",0.07980704,1.1435945,-0.77703786,0.45732525,0.2608366,-1.4023497,-1.1195415,-0.5358934,0.21591416,0.43231136
"27587",0.7736965,2.135395,1.5625303,0.058810648,1.6590683,4.2110105,1.8807082,1.3717233,0.9028927,3.17985
"15888",-0.50034237,0.25279683,-0.8680872,0.013172917,-1.6075642,0.81422293,-0.16994804,-0.1509422,-0.6772803,0.5050822
"26798",-1.717704,1.0015415,1.3428346,-0.25175735,0.6433139,0.4708146,-0.013338387,1.6211336,-0.4006117,-1.7491057
"17163",-1.7924163,-1.333026,0.9593824,-0.5416732,-0.9294139,1.2079457,-1.2049283,-0.010923982,0.3909625,-0.21478024
"69",-1.0726674,0.29837048,0.884699,0.879313,-0.2300232,0.2823913,0.58049387,1.1316693,0.61334014,-1.8853029
"21682",-0.015381128,0.37082618,-0.5652225,0.010905281,-0.3523578,-1.84224,-1.3502376,0.15621734,-1.2998565,-0.14045742
"6726",-0.6286478,-0.45293847,1.453568,1.2193383,-0.8714475,0.6039752,-0.24630576,-0.94015676,0.0728558,-1.370551
"24435",0.28073263,0.25418562,-1.0912231,0.6684073,0.69930816,0.29519784,-0.23942977,-1.2137468,0.054189235,-0.14567555
"12331",-1.1314077,-0.29120308,0.7597178,0.13184118,-1.0123973,1.1683909,-0.39512122,-0.06078285,0.070261925,-0.9809818
